Energy, Magnetisation
6224,-1576
6192,-1572
6272,-1582
6272,-1584
6104,-1560
6200,-1572
6168,-1568
6112,-1560
5992,-1546
6088,-1556
6128,-1564
6192,-1572
6128,-1562
6112,-1558
6088,-1554
6136,-1562
6024,-1550
6168,-1568
6192,-1574
6280,-1584
6208,-1576
6144,-1566
6104,-1560
6200,-1574
6096,-1558
6112,-1560
6120,-1560
6120,-1552
6152,-1560
6080,-1554
6016,-1542
6048,-1546
6000,-1542
5984,-1542
6000,-1544
6048,-1548
6152,-1566
6176,-1570
6152,-1568
6152,-1564
6136,-1562
6200,-1570
6200,-1574
6256,-1582
6256,-1582
6176,-1568
6056,-1542
6056,-1550
6136,-1560
6168,-1570
6160,-1568
6032,-1550
6048,-1548
6040,-1550
6080,-1554
6064,-1550
6144,-1564
6120,-1564
6048,-1550
6128,-1558
6024,-1544
6184,-1570
6160,-1568
6232,-1578
6136,-1564
6072,-1550
6144,-1560
6088,-1558
6176,-1568
6128,-1560
6168,-1570
6080,-1550
6144,-1566
6064,-1554
6064,-1552
6112,-1556
6168,-1566
6184,-1568
6216,-1574
6136,-1560
6008,-1546
6088,-1558
6080,-1558
6176,-1570
6160,-1568
6144,-1562
5984,-1538
6096,-1552
5976,-1538
6016,-1548
6088,-1558
6128,-1562
6072,-1554
6056,-1550
6048,-1552
6040,-1548
6072,-1550
6040,-1548
6008,-1546
6144,-1568
6128,-1562
6208,-1574
6152,-1568
6128,-1560
6088,-1550
6048,-1550
6024,-1534
5992,-1530
6056,-1544
6040,-1542
6096,-1554
6152,-1558
6032,-1546
6192,-1566
6096,-1548
6032,-1544
6144,-1562
6096,-1556
6048,-1542
6096,-1542
6056,-1536
5984,-1522
5944,-1524
6072,-1552
6128,-1554
6152,-1558
6160,-1562
6184,-1568
6128,-1554
6056,-1544
6088,-1550
6048,-1542
6032,-1550
6016,-1542
5992,-1542
6104,-1558
6088,-1550
6024,-1548
6048,-1548
6072,-1544
6024,-1538
6000,-1544
6080,-1550
6056,-1554
6032,-1550
6080,-1558
6080,-1558
6040,-1550
6128,-1562
6152,-1564
6080,-1558
6064,-1542
6008,-1544
6016,-1546
6120,-1562
6072,-1552
6088,-1558
6112,-1556
6040,-1552
6112,-1556
6088,-1560
6120,-1564
6176,-1570
6144,-1566
6120,-1558
6136,-1560
6080,-1552
6016,-1548
6056,-1554
6144,-1564
6176,-1568
6112,-1556
6056,-1548
6048,-1544
5976,-1536
6064,-1548
6072,-1546
6088,-1556
6000,-1544
6224,-1578
6120,-1560
6152,-1566
6112,-1558
6024,-1546
6096,-1554
6056,-1550
6024,-1548
6088,-1556
6120,-1564
6088,-1558
6040,-1548
6064,-1552
6064,-1548
6032,-1540
5984,-1536
6064,-1546
6120,-1556
6032,-1542
6000,-1544
6104,-1558
6136,-1560
6072,-1556
6056,-1548
6120,-1560
6152,-1564
6240,-1578
6168,-1570
6168,-1570
6112,-1562
6120,-1560
6192,-1572
6096,-1546
6072,-1542
6048,-1538
6120,-1558
6184,-1566
6184,-1570
6160,-1568
6056,-1552
6008,-1548
6032,-1550
6064,-1552
6120,-1560
6080,-1556
6160,-1560
6200,-1574
6384,-1598
6296,-1586
6280,-1582
6232,-1578
6192,-1572
6104,-1556
6080,-1550
6088,-1546
6120,-1552
6112,-1556
6144,-1562
6168,-1566
6152,-1568
6160,-1570
6144,-1566
6176,-1570
6112,-1562
6128,-1558
6000,-1542
6016,-1542
6008,-1542
6008,-1544
6032,-1550
6152,-1566
6160,-1568
6136,-1564
6088,-1554
6224,-1572
6144,-1566
6104,-1554
5968,-1538
5928,-1534
5952,-1524
6112,-1562
5904,-1524
5848,-1504
5856,-1508
5928,-1534
5952,-1534
6152,-1562
6056,-1552
6056,-1554
6088,-1556
6112,-1558
6176,-1572
6224,-1576
6120,-1562
6160,-1568
6072,-1554
5976,-1534
6024,-1546
6072,-1554
6160,-1558
6016,-1544
6152,-1564
6184,-1570
6048,-1550
6128,-1562
6184,-1572
6152,-1566
6112,-1560
6064,-1554
6024,-1546
6072,-1552
6128,-1562
6088,-1554
5976,-1536
5992,-1536
5968,-1536
6072,-1552
6064,-1548
6208,-1574
6144,-1564
6184,-1572
6184,-1572
6176,-1570
6136,-1564
5984,-1532
5912,-1528
5992,-1538
5984,-1542
6000,-1548
6056,-1554
6000,-1544
6072,-1548
6040,-1546
6136,-1566
6048,-1552
6120,-1556
6144,-1562
6112,-1560
6016,-1542
6016,-1548
6152,-1566
6088,-1552
6096,-1556
6136,-1564
6064,-1552
5960,-1532
6016,-1546
6032,-1552
5952,-1532
5904,-1530
5920,-1536
6056,-1554
6064,-1548
6000,-1540
6016,-1550
5904,-1524
6000,-1542
5976,-1538
5952,-1532
5992,-1530
6096,-1552
6112,-1560
6176,-1570
6208,-1564
6088,-1546
6208,-1568
6168,-1560
6064,-1550
6128,-1560
6072,-1552
5984,-1544
6072,-1554
6096,-1560
6056,-1552
6064,-1550
6056,-1554
6048,-1552
6056,-1552
6208,-1572
6224,-1578
6048,-1554
6112,-1562
6136,-1564
6120,-1562
6144,-1566
6160,-1566
6040,-1552
5992,-1542
6152,-1568
6216,-1574
6192,-1572
6184,-1572
6152,-1566
6208,-1572
6120,-1562
6128,-1558
6224,-1570
6152,-1568
6104,-1558
6104,-1558
6136,-1564
6136,-1564
6144,-1564
6136,-1564
6136,-1564
6216,-1576
6176,-1572
6232,-1578
6232,-1578
6176,-1568
6064,-1546
5984,-1538
6056,-1550
6096,-1548
6144,-1560
6104,-1554
5992,-1542
6032,-1548
6136,-1560
6144,-1560
6008,-1542
6096,-1552
6032,-1540
5992,-1536
6032,-1538
6048,-1546
6072,-1544
6176,-1568
6240,-1578
6184,-1566
6224,-1578
6184,-1570
6176,-1570
6168,-1570
6144,-1564
6160,-1564
6136,-1560
6216,-1576
6208,-1576
6208,-1568
6128,-1560
6032,-1540
6104,-1558
6136,-1558
6072,-1556
6080,-1558
6104,-1562
6136,-1566
6040,-1540
6064,-1550
6072,-1546
6152,-1558
6112,-1558
6160,-1568
6144,-1566
6152,-1566
6144,-1564
6120,-1560
6136,-1566
6168,-1570
6168,-1568
6120,-1562
6192,-1572
6296,-1586
6144,-1562
6200,-1572
6112,-1558
6080,-1552
6048,-1542
6144,-1562
6184,-1570
6104,-1558
6144,-1564
6024,-1542
6032,-1540
6104,-1556
6136,-1564
6192,-1570
6168,-1568
6040,-1550
6056,-1548
6168,-1564
6104,-1560
6144,-1564
6152,-1562
6240,-1576
6120,-1552
6096,-1552
6136,-1560
6040,-1542
6048,-1546
6024,-1544
5960,-1528
6032,-1536
6128,-1560
6104,-1560
6224,-1578
6168,-1570
6128,-1564
6096,-1556
5976,-1546
6128,-1562
6120,-1560
6112,-1562
6160,-1568
6024,-1552
6024,-1550
6064,-1552
6128,-1562
6096,-1558
6168,-1568
6200,-1574
6120,-1562
6184,-1572
6176,-1572
6248,-1580
6128,-1560
6112,-1562
6224,-1578
6216,-1576
6040,-1548
6064,-1548
6128,-1564
5992,-1542
6016,-1546
5936,-1534
6008,-1542
6056,-1552
6144,-1562
6160,-1560
6176,-1568
6176,-1560
6136,-1558
6136,-1560
6192,-1566
6256,-1582
6256,-1582
6128,-1566
6192,-1574
6192,-1572
6232,-1578
6256,-1580
6280,-1582
6240,-1580
6200,-1574
6072,-1556
6088,-1556
6112,-1560
6096,-1558
6184,-1570
6208,-1572
6200,-1574
6264,-1582
6136,-1564
6128,-1562
6088,-1556
6048,-1552
6056,-1552
6128,-1562
6160,-1566
6144,-1568
6256,-1576
6272,-1584
6168,-1570
6152,-1566
6136,-1562
6080,-1554
6072,-1554
6096,-1556
6160,-1566
6144,-1566
6128,-1562
6152,-1566
6104,-1562
6168,-1568
6160,-1568
5920,-1532
6064,-1554
6144,-1566
6176,-1570
6208,-1572
6200,-1574
6136,-1564
6136,-1564
6168,-1568
6040,-1550
6048,-1552
6136,-1562
6152,-1562
6096,-1552
5960,-1532
6032,-1550
6128,-1562
6128,-1554
6112,-1560
6080,-1554
6216,-1576
6136,-1566
6168,-1570
6040,-1550
6104,-1560
6104,-1556
6040,-1538
5984,-1530
5912,-1518
5992,-1522
6080,-1548
6080,-1542
6000,-1540
6088,-1554
6072,-1554
6152,-1562
5976,-1538
5936,-1528
6032,-1548
6056,-1554
6072,-1558
6104,-1560
6088,-1554
6088,-1548
6128,-1558
5984,-1534
6064,-1550
6048,-1550
6008,-1544
6056,-1552
6048,-1556
6064,-1552
6120,-1558
6160,-1568
6104,-1558
6072,-1556
6080,-1546
6136,-1560
6064,-1550
6224,-1576
6224,-1576
6224,-1578
6192,-1574
6184,-1572
6288,-1584
6184,-1572
6120,-1562
6136,-1562
6088,-1556
6152,-1562
6144,-1568
6032,-1550
5968,-1538
6032,-1548
6176,-1570
6136,-1566
6088,-1558
6168,-1568
6208,-1574
6120,-1560
6176,-1570
6144,-1556
6104,-1554
6176,-1566
6088,-1550
6128,-1556
6096,-1550
6128,-1564
6096,-1556
6104,-1552
6160,-1566
6184,-1568
6160,-1566
6120,-1562
6120,-1560
6160,-1570
6024,-1550
6056,-1556
6104,-1558
6056,-1548
6144,-1566
6240,-1578
6184,-1570
6240,-1580
6160,-1570
6152,-1562
6120,-1562
6128,-1564
6152,-1566
6104,-1558
6088,-1558
6040,-1548
6144,-1566
6072,-1554
6024,-1552
6072,-1554
6160,-1568
6152,-1566
6184,-1570
6208,-1574
6120,-1558
6168,-1570
6136,-1560
6176,-1570
6248,-1580
6152,-1564
6024,-1538
5952,-1528
6016,-1530
6016,-1544
6200,-1568
6104,-1556
6208,-1574
6160,-1570
6144,-1566
6152,-1566
6104,-1560
6064,-1552
6072,-1552
6080,-1554
5976,-1538
5968,-1536
6064,-1554
6064,-1550
6136,-1562
6160,-1568
6112,-1560
6192,-1572
6152,-1566
6136,-1556
6080,-1550
6104,-1556
6048,-1550
6144,-1564
6240,-1578
6184,-1570
6184,-1572
6072,-1554
6176,-1566
6016,-1546
6128,-1562
6072,-1552
6120,-1560
6016,-1548
5944,-1534
6040,-1548
6080,-1550
6080,-1552
6056,-1544
6008,-1542
6064,-1550
6136,-1560
6152,-1566
6208,-1570
6216,-1572
6104,-1560
6216,-1574
6128,-1558
6104,-1562
6088,-1554
6032,-1548
6144,-1568
6136,-1566
6152,-1568
6128,-1562
6080,-1554
6168,-1570
6192,-1574
6128,-1564
6168,-1570
6192,-1570
6120,-1562
6080,-1558
6112,-1564
6160,-1566
6200,-1572
6096,-1558
6176,-1568
6160,-1564
6176,-1566
5968,-1540
5984,-1540
6040,-1548
6088,-1556
6128,-1556
6104,-1556
6064,-1554
6112,-1564
6064,-1550
5976,-1534
6056,-1544
6080,-1544
6064,-1550
6144,-1562
6064,-1556
6176,-1570
6096,-1558
6152,-1564
6136,-1560
6192,-1566
6120,-1558
6072,-1556
6072,-1554
6096,-1554
6040,-1548
6112,-1560
6136,-1564
6096,-1558
6216,-1574
6152,-1564
6168,-1568
6112,-1556
6192,-1570
6152,-1566
6152,-1568
6152,-1566
6136,-1566
6072,-1556
6144,-1562
6144,-1566
6240,-1580
6120,-1564
6176,-1568
6184,-1568
6208,-1572
6136,-1564
6232,-1578
6104,-1562
6120,-1558
6016,-1538
6064,-1554
6080,-1560
6200,-1574
6144,-1566
6128,-1560
6104,-1558
6168,-1568
6040,-1546
6104,-1552
6040,-1548
6072,-1546
6144,-1564
6112,-1560
6032,-1542
6144,-1564
6160,-1568
6200,-1572
6144,-1562
6128,-1560
6144,-1562
6032,-1548
5984,-1534
6040,-1546
6176,-1570
6112,-1562
6168,-1570
6080,-1556
6104,-1560
6144,-1564
6184,-1572
6160,-1568
6256,-1582
6176,-1568
6184,-1570
6184,-1572
6176,-1568
6136,-1560
6128,-1562
6080,-1556
6088,-1556
6072,-1552
6136,-1564
6072,-1554
6128,-1556
6120,-1558
6160,-1568
6176,-1572
6104,-1560
6096,-1558
6072,-1554
6200,-1574
6200,-1574
6144,-1566
6248,-1578
6152,-1564
6136,-1562
6184,-1566
6152,-1566
6240,-1576
6176,-1568
6160,-1566
6120,-1558
6072,-1554
6096,-1558
6256,-1582
6208,-1574
6168,-1570
6192,-1572
6120,-1562
6072,-1552
6088,-1552
6112,-1544
6200,-1552
6112,-1540
6136,-1554
6232,-1572
6112,-1556
6056,-1550
6144,-1562
6176,-1570
6192,-1572
6184,-1572
6120,-1558
6120,-1552
5968,-1538
5984,-1540
6032,-1550
6120,-1564
6160,-1568
6128,-1564
6120,-1560
6056,-1554
6160,-1564
6120,-1560
6120,-1550
6112,-1556
6160,-1564
6128,-1562
6088,-1556
6096,-1560
6048,-1552
6040,-1550
6096,-1556
6064,-1548
6040,-1548
6064,-1550
6136,-1564
6184,-1568
6240,-1578
6232,-1576
6080,-1558
6088,-1560
6144,-1564
6088,-1556
6128,-1562
6168,-1568
6240,-1578
6168,-1566
6200,-1574
6096,-1560
6128,-1562
6160,-1566
6240,-1580
6112,-1560
6088,-1556
6256,-1582
6184,-1572
6240,-1580
6240,-1580
6216,-1574
6176,-1570
6088,-1558
6080,-1558
6088,-1558
5944,-1534
5896,-1524
6000,-1540
6088,-1558
6128,-1566
6224,-1576
6136,-1564
6216,-1574
6056,-1544
6144,-1564
6080,-1556
6016,-1550
6032,-1548
6000,-1542
6024,-1546
6104,-1558
6048,-1552
5960,-1534
6024,-1548
6048,-1554
6136,-1564
6144,-1566
6160,-1568
6168,-1568
6088,-1558
6128,-1558
6200,-1572
6208,-1572
6128,-1562
6088,-1556
6104,-1560
6144,-1566
6096,-1556
6048,-1552
6056,-1546
6024,-1544
6032,-1542
5968,-1536
6048,-1544
6024,-1540
6176,-1566
6104,-1556
6064,-1552
6080,-1550
6000,-1532
6032,-1540
6136,-1556
6144,-1562
6112,-1558
6096,-1558
6024,-1546
6040,-1544
6088,-1552
6144,-1564
6104,-1558
6088,-1552
6088,-1552
6040,-1548
6032,-1546
6096,-1560
6032,-1552
6184,-1570
6208,-1572
6208,-1574
6256,-1582
6184,-1572
6152,-1566
6184,-1568
6184,-1570
6152,-1568
6104,-1558
6128,-1562
6152,-1564
6080,-1552
6192,-1572
6224,-1576
6200,-1570
6032,-1550
6008,-1542
6072,-1550
6088,-1558
6064,-1556
6096,-1554
6064,-1558
6176,-1570
6192,-1574
6152,-1564
6024,-1548
6128,-1566
6024,-1544
6136,-1558
6096,-1550
6104,-1554
6168,-1566
6184,-1572
6176,-1566
6104,-1560
6176,-1572
6080,-1554
6040,-1552
6024,-1548
6120,-1564
5968,-1540
6032,-1542
5992,-1530
5976,-1530
6080,-1552
6056,-1538
6056,-1542
6120,-1554
6048,-1550
6032,-1544
6024,-1550
6128,-1560
6192,-1570
6160,-1566
6152,-1568
6072,-1554
5952,-1534
6088,-1554
6048,-1548
6048,-1548
6064,-1552
6176,-1570
6128,-1558
6160,-1568
6144,-1566
6264,-1582
6176,-1566
6144,-1560
6264,-1580
6144,-1562
6200,-1570
6192,-1572
6208,-1576
6224,-1576
6216,-1576
6208,-1572
6224,-1574
6192,-1570
6168,-1570
6152,-1568
6160,-1568
6208,-1572
6112,-1556
6168,-1568
6240,-1580
6112,-1558
6240,-1580
6160,-1566
6120,-1560
6144,-1566
5968,-1536
6032,-1546
6064,-1554
6240,-1580
6168,-1564
6136,-1556
6072,-1546
6128,-1556
6064,-1544
6008,-1538
6088,-1548
6088,-1550
6152,-1564
6088,-1552
5984,-1540
5928,-1528
6040,-1544
6168,-1566
6168,-1562
6264,-1578
6120,-1564
6064,-1552
6104,-1556
6176,-1572
6136,-1564
6192,-1572
6144,-1568
6128,-1558
6080,-1558
6144,-1564
6200,-1570
6024,-1544
5952,-1532
6008,-1546
6120,-1562
6248,-1580
6160,-1568
6184,-1570
6152,-1564
6072,-1550
6184,-1566
6080,-1556
6128,-1564
6144,-1568
6048,-1548
6144,-1566
6176,-1570
6136,-1564
5936,-1538
6080,-1556
6176,-1570
6232,-1578
6176,-1570
6104,-1558
6112,-1558
6016,-1540
6008,-1528
5928,-1514
5936,-1514
5992,-1520
5960,-1530
6008,-1544
6104,-1560
6200,-1574
6232,-1578
6168,-1560
6072,-1548
6168,-1566
6200,-1570
6224,-1574
6048,-1548
6072,-1546
6096,-1552
6128,-1556
6104,-1558
6016,-1548
6096,-1554
5992,-1540
5992,-1544
6056,-1542
6024,-1534
5984,-1524
5936,-1522
5928,-1522
5848,-1514
6120,-1558
6112,-1560
6184,-1570
6200,-1574
6216,-1576
6168,-1568
6024,-1550
6088,-1554
6096,-1554
5904,-1524
5944,-1538
5976,-1542
6072,-1546
6024,-1550
6096,-1562
6128,-1564
6192,-1572
6216,-1574
6088,-1556
6024,-1546
6040,-1540
6088,-1546
6104,-1558
6096,-1558
6192,-1574
6184,-1572
6088,-1554
6200,-1574
6136,-1560
6136,-1562
6176,-1570
6088,-1554
6224,-1572
6224,-1570
6120,-1564
6176,-1570
6136,-1564
6104,-1556
6000,-1544
5976,-1540
5960,-1532
5896,-1522
5904,-1530
5944,-1532
6016,-1540
6040,-1546
6072,-1552
6056,-1554
6000,-1536
6008,-1548
6152,-1564
6168,-1566
6056,-1552
6024,-1546
5928,-1526
6024,-1538
6048,-1550
5976,-1538
6072,-1556
6128,-1564
6024,-1544
6064,-1554
6064,-1550
6072,-1556
6184,-1570
6088,-1560
6128,-1564
6168,-1568
6160,-1566
6176,-1570
6144,-1566
6000,-1548
5944,-1536
6040,-1552
6072,-1554
6120,-1560
6080,-1552
6008,-1542
6184,-1572
6040,-1550
6048,-1548
6176,-1568
6104,-1558
6120,-1558
6072,-1542
6112,-1558
6080,-1558
6120,-1564
6136,-1564
6184,-1570
6216,-1576
6136,-1564
6136,-1562
6216,-1576
6232,-1578
6248,-1580
6136,-1566
6096,-1560
6096,-1560
6160,-1568
6120,-1562
6136,-1560
6120,-1564
6144,-1566
6184,-1570
6168,-1568
6192,-1568
6224,-1576
6248,-1580
6160,-1568
6144,-1564
6144,-1566
6128,-1554
6120,-1552
6056,-1542
6088,-1554
6088,-1558
6128,-1560
6048,-1554
6112,-1562
6168,-1568
6184,-1572
6168,-1570
6184,-1572
6208,-1574
6088,-1558
6192,-1572
6088,-1556
6144,-1562
6104,-1562
6096,-1556
6056,-1552
6112,-1560
6120,-1564
6184,-1572
6088,-1558
6088,-1558
6064,-1552
6184,-1570
6120,-1564
6120,-1560
6064,-1550
5992,-1530
6136,-1560
6048,-1548
6064,-1550
6000,-1542
6056,-1554
6072,-1552
5992,-1542
5984,-1534
6048,-1550
6016,-1544
6016,-1544
5952,-1530
6072,-1552
6104,-1562
6112,-1560
5992,-1546
6136,-1566
6192,-1572
6200,-1572
6088,-1554
6032,-1546
5928,-1526
5936,-1526
5976,-1534
6112,-1558
6168,-1564
6216,-1574
6112,-1560
6040,-1550
6096,-1556
6088,-1556
6168,-1568
6072,-1556
6080,-1554
6080,-1556
6032,-1550
6024,-1546
6088,-1556
6120,-1560
6096,-1560
6096,-1560
6032,-1550
6072,-1558
6144,-1564
6176,-1568
6192,-1568
6096,-1556
6072,-1552
5976,-1542
6088,-1556
6080,-1552
6104,-1556
6136,-1562
6048,-1552
5976,-1538
5976,-1538
6024,-1534
6032,-1542
6056,-1550
6104,-1560
6096,-1556
6176,-1564
6120,-1562
6096,-1556
6120,-1556
6120,-1558
6056,-1552
6120,-1558
6104,-1554
6048,-1538
6008,-1532
6040,-1538
6040,-1548
6152,-1568
6176,-1568
6208,-1574
6080,-1554
6056,-1546
6112,-1562
6152,-1566
6152,-1562
6048,-1548
5968,-1534
5960,-1536
6136,-1566
6128,-1562
6120,-1562
6008,-1540
6072,-1552
6056,-1552
6016,-1548
6136,-1564
6176,-1566
6080,-1552
6208,-1572
6080,-1558
6128,-1564
6152,-1564
6144,-1564
6104,-1558
6136,-1562
6088,-1556
6120,-1564
6184,-1572
6144,-1566
6064,-1554
6000,-1540
5984,-1530
6056,-1548
5984,-1532
6096,-1556
6112,-1560
6104,-1554
6048,-1546
6088,-1554
5888,-1518
6056,-1536
6008,-1540
6112,-1544
6048,-1538
6040,-1538
6128,-1552
6208,-1566
6152,-1558
6064,-1546
6104,-1556
5992,-1544
6032,-1550
6096,-1560
6192,-1570
6048,-1554
6048,-1550
6144,-1564
6136,-1564
6168,-1566
6136,-1564
6144,-1566
6104,-1560
6152,-1568
6136,-1564
6144,-1562
6184,-1572
6184,-1566
6192,-1564
6192,-1566
6184,-1566
6136,-1556
6280,-1580
6176,-1570
6072,-1556
6064,-1556
6016,-1542
6032,-1550
6048,-1554
6000,-1542
6080,-1548
6240,-1578
6216,-1576
6080,-1558
6128,-1560
6168,-1560
6200,-1566
6224,-1566
6128,-1560
6216,-1576
6152,-1562
6184,-1568
6184,-1568
6184,-1572
6064,-1556
5976,-1544
6016,-1544
6160,-1566
6104,-1558
6200,-1574
6184,-1568
6176,-1568
6096,-1556
6152,-1564
6104,-1556
6112,-1562
6096,-1560
6040,-1550
6080,-1558
6048,-1550
6136,-1560
6056,-1550
6040,-1544
6000,-1546
5992,-1546
6104,-1560
6032,-1546
6024,-1544
6024,-1540
5992,-1536
6040,-1546
6072,-1546
6064,-1550
5984,-1540
6088,-1554
5976,-1534
6008,-1538
6128,-1558
6056,-1544
6008,-1544
6104,-1558
6152,-1568
6136,-1562
6160,-1564
6136,-1560
6120,-1562
6248,-1580
6296,-1586
6256,-1582
6200,-1574
6288,-1586
6152,-1566
6176,-1572
6128,-1562
6136,-1564
6040,-1546
6104,-1556
6000,-1538
6096,-1560
6040,-1542
6112,-1556
6176,-1560
6160,-1566
6168,-1566
6080,-1556
6016,-1546
6048,-1552
6008,-1546
5976,-1536
5960,-1536
6104,-1558
6064,-1554
6120,-1562
6160,-1564
6120,-1560
6176,-1568
6144,-1566
6184,-1570
6152,-1566
6144,-1564
6120,-1558
6216,-1576
6128,-1560
6160,-1568
6168,-1566
6128,-1562
6112,-1560
6104,-1556
6104,-1560
6152,-1568
6136,-1562
6072,-1544
5968,-1542
6104,-1560
6136,-1560
6072,-1558
6112,-1562
6160,-1570
6080,-1556
6112,-1560
6080,-1556
6104,-1558
6152,-1558
6056,-1536
6080,-1546
6032,-1536
6000,-1532
5944,-1536
6080,-1556
6048,-1554
6008,-1546
6120,-1560
6072,-1552
6136,-1562
6152,-1564
6096,-1556
6056,-1552
6056,-1548
6064,-1556
6080,-1558
6032,-1546
6040,-1552
6152,-1566
6200,-1572
6176,-1566
6216,-1572
6216,-1570
6176,-1568
6032,-1548
5936,-1532
6064,-1558
6216,-1576
6184,-1570
6160,-1566
6112,-1562
6160,-1566
6088,-1556
6056,-1552
6160,-1570
6216,-1576
6200,-1574
6232,-1578
6216,-1576
6240,-1580
6176,-1570
6080,-1556
6048,-1550
6128,-1564
6064,-1556
6048,-1550
5976,-1528
6048,-1544
6144,-1558
6144,-1562
6256,-1580
6080,-1558
6160,-1568
6120,-1560
6248,-1578
6240,-1578
6072,-1556
6032,-1548
6120,-1562
6248,-1578
6240,-1580
6088,-1556
6160,-1566
6152,-1564
6160,-1568
6120,-1558
5984,-1540
6000,-1542
5992,-1536
6080,-1550
6080,-1554
6112,-1558
5968,-1542
6120,-1562
6168,-1570
6216,-1576
6224,-1576
6176,-1566
5984,-1546
6104,-1560
6152,-1566
6128,-1562
6176,-1568
6168,-1570
6184,-1570
6104,-1562
6040,-1550
6176,-1570
6104,-1558
6088,-1554
6008,-1542
6088,-1556
6096,-1558
6000,-1546
6096,-1556
6160,-1568
6200,-1574
6064,-1552
6192,-1572
6016,-1540
6064,-1554
6112,-1560
6080,-1556
6080,-1552
6144,-1564
6104,-1562
6184,-1572
6176,-1570
6152,-1566
6128,-1562
6040,-1548
6048,-1540
6104,-1548
6184,-1558
6000,-1530
5912,-1510
5968,-1522
5944,-1530
6064,-1556
6144,-1560
6208,-1572
6152,-1560
6136,-1560
6120,-1562
6128,-1562
6080,-1558
6208,-1572
6136,-1562
6168,-1564
6168,-1570
6168,-1568
6136,-1562
6256,-1576
6144,-1564
6176,-1570
6072,-1554
6040,-1540
6008,-1540
6088,-1554
6048,-1550
6112,-1556
6032,-1548
6136,-1562
6120,-1564
6072,-1556
6088,-1550
6216,-1576
6216,-1576
6080,-1558
6024,-1546
6088,-1558
6128,-1562
6136,-1562
6072,-1548
6088,-1548
6056,-1540
6120,-1558
6136,-1562
6160,-1562
6144,-1558
6168,-1562
6056,-1550
6136,-1560
6256,-1580
6208,-1572
6192,-1572
6208,-1574
6184,-1568
6208,-1574
6128,-1564
6144,-1566
6160,-1566
6104,-1560
6144,-1566
6064,-1556
6152,-1568
6240,-1578
6216,-1576
6184,-1572
6192,-1570
6168,-1570
6184,-1570
6112,-1564
6160,-1564
6088,-1558
6216,-1574
6184,-1572
6208,-1574
6080,-1554
6200,-1574
6128,-1564
6136,-1564
6128,-1564
6120,-1562
5960,-1534
6128,-1560
6032,-1546
6048,-1548
6064,-1552
6168,-1570
6224,-1576
6112,-1560
6184,-1570
6048,-1546
6056,-1556
6144,-1562
6024,-1544
6056,-1550
6192,-1570
6120,-1562
6272,-1584
6168,-1570
6216,-1576
6248,-1580
6136,-1564
6088,-1558
6024,-1550
6144,-1564
6064,-1552
6120,-1560
6128,-1560
6008,-1542
6016,-1540
6024,-1548
6104,-1556
6192,-1572
6256,-1578
6184,-1570
6088,-1554
6120,-1556
6112,-1558
6112,-1556
6120,-1560
6056,-1548
5920,-1536
6048,-1546
6024,-1550
5952,-1536
6024,-1540
6128,-1560
6168,-1566
6176,-1568
6216,-1572
6160,-1566
6168,-1564
6168,-1564
6160,-1562
6016,-1540
5992,-1534
5976,-1540
5920,-1528
6048,-1550
6128,-1560
6040,-1546
6040,-1548
6072,-1556
6000,-1540
6032,-1546
6096,-1562
6224,-1576
6208,-1572
6216,-1576
6224,-1578
6248,-1578
6200,-1574
6224,-1576
6168,-1570
6192,-1574
6120,-1562
6064,-1554
6072,-1556
6240,-1578
6168,-1570
6112,-1560
6128,-1564
6128,-1556
6136,-1560
6160,-1564
6008,-1544
5984,-1534
6024,-1538
5992,-1530
5992,-1534
6024,-1542
6016,-1544
6208,-1572
6152,-1560
6080,-1548
6064,-1552
6208,-1574
6120,-1562
6128,-1564
6184,-1572
6096,-1558
6112,-1558
6120,-1560
6120,-1562
6136,-1564
6224,-1576
6192,-1574
6128,-1566
6080,-1552
6144,-1562
6160,-1566
6112,-1562
6128,-1560
6160,-1566
5976,-1532
6008,-1544
6072,-1554
6080,-1554
6120,-1562
6032,-1540
5984,-1538
6072,-1554
6080,-1560
6048,-1554
6144,-1564
6064,-1554
6064,-1552
6200,-1572
6152,-1568
6096,-1554
6144,-1564
6152,-1566
6160,-1564
6272,-1584
6192,-1574
6104,-1560
6048,-1550
5976,-1540
6000,-1546
6120,-1560
6208,-1576
6256,-1582
6192,-1574
6072,-1552
6096,-1556
6040,-1550
6000,-1548
6056,-1554
6056,-1556
6152,-1568
6064,-1556
6176,-1568
6192,-1570
6176,-1568
6200,-1570
6192,-1572
6216,-1574
6304,-1586
6240,-1576
6200,-1570
6184,-1572
6240,-1578
6128,-1564
6152,-1566
6216,-1574
6144,-1566
6224,-1574
6136,-1564
6128,-1558
6088,-1538
6144,-1558
6120,-1560
6040,-1546
6104,-1554
6080,-1554
6176,-1570
6152,-1568
6216,-1576
6304,-1586
6160,-1570
6232,-1576
6112,-1558
6200,-1574
6152,-1564
6112,-1562
6168,-1568
6104,-1560
6168,-1568
6160,-1568
6144,-1568
6176,-1570
6152,-1568
5960,-1528
6008,-1538
6008,-1540
5984,-1542
6000,-1542
6152,-1566
6136,-1566
6184,-1570
6160,-1568
6128,-1564
6048,-1554
6112,-1560
6224,-1576
6128,-1556
6088,-1546
6088,-1556
5952,-1538
6032,-1542
6088,-1548
6064,-1550
6120,-1558
6120,-1560
6048,-1552
6072,-1552
6064,-1550
